,carat,cut,color,clarity,depth,table,x,y,z,price_predicted
349,1.01,3,4,4,63.0,56.0,6.35,6.41,4.02,5352.949557414766
350,0.31,4,6,7,62.0,59.0,4.34,4.3,2.68,1818.360536089429
351,0.36,5,4,7,60.0,56.0,4.66,4.69,2.81,1798.5947598711907
352,0.31,4,3,5,61.4,61.0,4.36,4.33,2.67,326.0
353,0.77,4,4,6,60.8,59.0,5.96,5.92,3.61,4326.267963753957
354,1.5,4,3,3,61.0,60.0,7.33,7.27,4.45,9140.438835447454
355,0.45,3,6,2,63.2,54.0,4.94,4.82,3.09,326.0
356,0.57,5,5,2,62.2,53.0,5.34,5.4,3.34,1192.1727168810423
357,1.01,2,2,2,61.8,62.0,6.28,6.35,3.9,3589.198689346448
358,0.71,1,4,2,65.6,61.0,5.46,5.37,3.55,1300.7117303116315
359,0.72,5,3,2,61.8,55.0,5.79,5.76,3.57,1751.6664670997047
360,0.55,5,3,8,61.9,56.0,5.26,5.34,3.26,3350.4344040934557
361,1.01,2,5,3,63.5,59.0,6.3,6.39,4.03,4979.695743460501
362,0.32,4,3,5,61.6,59.0,4.37,4.39,2.7,326.0
363,0.94,4,6,2,62.4,58.0,6.33,6.26,3.93,4375.29975179025
364,1.13,5,5,5,60.9,57.0,6.73,6.76,4.11,7528.108822217613
365,0.6,2,6,5,58.1,63.0,5.53,5.63,3.24,2893.019139083298
366,1.01,5,7,3,61.2,57.0,6.44,6.47,3.95,6106.109224077296
367,0.52,3,2,6,61.9,56.0,5.16,5.18,3.2,1547.0214314875568
368,0.3,5,3,8,62.2,54.0,4.34,4.37,2.71,1478.0034719835453
369,0.42,4,4,3,61.7,58.0,4.8,4.76,2.95,326.0
370,0.33,5,4,8,61.7,55.0,4.45,4.47,2.75,2043.935262561587
371,0.33,4,3,8,61.7,59.0,4.45,4.43,2.74,1495.2461706713464
372,0.52,4,4,6,61.2,59.0,5.14,5.16,3.15,2310.011230199961
373,1.07,5,4,8,61.5,57.0,6.59,6.54,4.04,8129.456859099495
374,0.43,4,4,7,60.9,58.0,4.88,4.91,2.98,2116.5307843802116
375,0.51,5,6,5,60.9,56.0,5.16,5.22,3.16,2554.6591617253944
376,0.3,4,3,6,61.0,61.0,4.32,4.3,2.63,326.0
377,0.31,5,6,5,61.8,56.0,4.33,4.34,2.68,1042.149792889983
378,0.4,5,2,5,61.2,56.0,4.76,4.82,2.93,398.4405941304549
379,0.7,4,7,3,58.8,59.0,5.86,5.84,3.44,3291.4235219479406
380,1.2,5,1,2,62.5,57.0,6.8,6.74,4.23,5293.610609974938
381,0.33,4,3,5,61.5,58.0,4.39,4.46,2.72,326.0
382,0.74,2,3,4,57.5,57.0,5.94,6.01,3.44,2782.8772476691943
383,0.42,5,5,7,62.0,55.0,4.8,4.84,2.99,2509.2688350817893
384,0.41,5,4,5,61.6,57.0,4.77,4.74,2.93,1082.3456011652327
385,0.39,5,5,5,62.3,57.0,4.65,4.69,2.91,1237.963577179759
386,1.5,3,3,3,62.9,57.0,7.24,7.28,4.57,9021.107018472208
387,0.33,5,6,4,61.5,55.0,4.47,4.5,2.76,687.2192062941126
388,1.0,5,4,2,62.8,57.0,6.37,6.31,3.98,4454.798988662811
389,1.23,4,4,4,61.6,58.0,6.91,6.85,4.24,7419.975002890575
390,0.71,5,4,6,61.5,57.0,5.73,5.75,3.53,3994.76542711368
391,0.5,4,4,3,62.2,60.0,5.07,5.03,3.14,543.6304304246833
392,0.36,5,6,6,61.9,55.0,4.57,4.61,2.84,1892.525483409357
393,0.34,5,5,7,61.7,55.0,4.51,4.5,2.78,1921.4924140106605
394,0.72,5,6,2,62.3,54.0,5.75,5.78,3.59,2741.847275018175
395,1.24,5,3,2,59.5,61.0,6.98,7.03,4.17,6361.806233496833
396,0.43,4,5,7,60.3,58.0,4.88,4.91,2.95,2488.909579690942
397,0.9,4,2,4,61.8,59.0,6.15,6.21,3.82,3835.636396747796
398,1.11,4,7,1,61.9,58.0,6.63,6.66,4.11,5814.23691386134
399,0.52,3,6,4,62.3,57.0,5.1,5.17,3.2,1832.3067888232936
400,1.05,3,6,3,62.2,56.0,6.49,6.56,4.06,5874.774250190281
401,0.4,5,7,6,61.3,56.0,4.78,4.75,2.92,2486.357686293427
402,0.31,5,5,4,62.3,57.0,4.34,4.3,2.69,326.0
403,0.43,5,5,8,62.0,56.0,4.87,4.84,3.01,3029.1820793838706
404,0.54,5,6,5,62.0,56.0,5.26,5.23,3.25,2698.6842414635234
405,0.65,4,7,6,59.9,58.0,5.69,5.63,3.39,4335.47871603135
406,0.71,2,2,6,63.6,57.0,5.69,5.66,3.61,2848.22636826778
407,0.31,2,5,4,63.9,56.0,4.29,4.32,2.75,326.0
408,0.51,3,6,4,61.3,60.0,5.11,5.16,3.15,1719.3534369841389
409,0.6,5,3,2,61.7,54.0,5.44,5.48,3.37,797.402750920467
410,0.52,5,4,3,62.6,56.0,5.16,5.13,3.22,873.177595654764
411,1.54,5,1,4,61.9,57.0,7.39,7.5,4.6,9502.293116216224
412,0.3,5,6,6,61.7,55.0,4.31,4.28,2.65,1485.5152886325095
413,0.7,3,6,4,61.2,59.0,5.69,5.72,3.49,3299.074824566206
414,0.9,5,6,4,62.1,57.0,6.15,6.18,3.83,5274.644858090543
415,1.01,3,7,3,62.9,59.0,6.39,6.43,4.03,5716.51913789305
416,1.56,5,5,3,61.2,57.0,7.52,7.48,4.59,10451.058434688795
417,0.31,5,5,3,62.3,56.0,4.32,4.35,2.7,326.0
418,0.39,5,4,3,61.4,55.0,4.7,4.74,2.9,326.0
419,1.03,4,7,2,62.5,54.0,6.5,6.42,4.04,5616.916369151215
420,0.7,5,6,4,61.4,57.0,5.76,5.8,3.55,3514.8170369627555
421,1.05,4,2,1,61.8,56.0,6.53,6.48,4.02,3697.3006239046417
422,0.53,5,5,4,61.3,55.0,5.22,5.25,3.21,1887.0937446357743
423,1.0,4,5,4,60.7,58.0,6.45,6.36,3.89,5736.035297696935
424,0.53,4,3,3,59.4,60.0,5.26,5.24,3.12,610.3384769566933
425,1.0,2,3,2,63.9,55.0,6.41,6.34,4.07,3697.5444082271247
426,2.02,5,3,2,62.7,57.0,8.05,8.0,5.03,13678.242370696727
427,1.08,3,4,2,63.2,57.0,6.54,6.5,4.12,4896.728115478608
428,0.77,5,5,3,61.5,56.0,5.89,5.95,3.64,3351.5497029073103
429,0.33,4,3,4,60.4,60.0,4.52,4.48,2.72,326.0
430,0.41,5,5,4,60.0,56.0,4.82,4.88,2.91,1021.4872509538311
431,0.3,5,5,4,62.1,55.0,4.26,4.31,2.66,326.0
432,1.01,2,6,2,61.4,64.0,6.29,6.42,3.9,4855.083942571915
433,0.74,4,6,4,62.7,58.0,5.77,5.72,3.6,3681.554329094919
434,0.55,3,6,3,64.2,55.0,5.18,5.2,3.33,1480.5210397083597
435,0.51,5,6,5,62.0,57.0,5.11,5.15,3.18,2480.817151582226
436,1.0,3,4,6,62.3,58.0,6.39,6.45,4.0,6217.283968838788
437,0.55,3,6,6,60.8,55.0,5.26,5.33,3.22,3193.8231059559207
438,2.0,5,3,4,62.4,55.0,8.03,7.94,4.99,14556.888203067392
439,0.32,5,6,4,60.2,57.0,4.51,4.46,2.7,597.4016422601899
440,0.31,4,7,3,62.1,58.0,4.33,4.3,2.68,326.0
441,0.34,4,5,4,60.7,60.0,4.5,4.46,2.72,326.0
442,0.32,5,4,5,61.9,55.0,4.43,4.39,2.73,433.954212080826
443,0.7,3,2,2,58.8,60.0,5.8,5.83,3.42,1082.5161233471385
444,0.31,4,6,5,61.9,58.0,4.31,4.32,2.67,878.9178739175477
445,0.73,4,5,2,59.5,62.0,5.89,5.84,3.49,2305.4143306813653
446,1.3,4,5,5,62.5,58.0,6.97,6.94,4.35,8872.14823786623
447,0.32,5,4,8,62.9,55.0,4.41,4.37,2.76,1870.8043131835461
448,2.01,5,3,4,63.0,55.0,8.03,7.97,5.04,14615.741659798106
449,0.5,5,3,3,61.9,56.0,5.08,5.13,3.16,463.4057406631796
450,0.52,3,4,3,63.3,57.0,5.11,5.08,3.22,592.4769117422911
451,0.73,5,4,3,62.1,54.0,5.81,5.76,3.59,2666.633192603431
452,1.0,4,3,4,59.7,59.0,6.57,6.52,3.91,5043.774749331373
453,0.53,5,4,5,61.5,57.0,5.26,5.21,3.22,1959.3235280705717
454,0.34,5,6,3,62.9,56.0,4.48,4.45,2.81,326.0
455,0.54,5,3,3,61.0,56.0,5.24,5.28,3.21,829.8041626115919
456,0.73,4,7,4,60.9,59.0,5.82,5.77,3.53,3975.826352515052
457,0.5,5,1,4,62.5,53.0,5.09,5.12,3.19,337.6036955964887
458,0.33,3,4,3,63.2,57.0,4.44,4.39,2.79,326.0
459,2.09,2,2,3,57.9,63.0,8.37,8.46,4.87,14219.158420699092
460,0.55,5,6,5,61.9,55.0,5.3,5.24,3.25,2805.715333912945
461,1.01,5,6,4,61.3,57.0,6.49,6.46,3.97,6230.505138591333
462,1.26,5,4,7,62.1,57.0,7.01,6.91,4.32,9262.301927478242
463,0.5,3,6,3,63.3,59.0,5.03,4.99,3.17,1039.7473779663528
464,0.4,4,5,4,62.1,58.0,4.71,4.76,2.94,663.6945540618208
465,0.61,5,6,4,61.4,56.0,5.47,5.51,3.37,2821.964748617606
466,0.41,5,5,6,61.7,57.0,4.8,4.73,2.94,1870.7502438519168
467,0.5,5,4,4,61.6,55.0,5.11,5.14,3.16,1311.174420870942
468,1.11,4,6,4,62.2,58.0,6.61,6.64,4.12,6985.144998994209
469,1.22,5,5,4,62.6,56.0,6.8,6.78,4.25,7821.123207578037
470,0.33,5,5,5,61.2,56.0,4.46,4.49,2.74,871.8883427945161
471,1.51,2,3,3,62.2,61.0,7.25,7.32,4.53,8954.592053216053
472,0.71,4,5,3,60.4,58.0,5.8,5.83,3.51,2700.4427751834364
473,0.23,5,5,6,60.3,57.0,3.99,4.03,2.42,749.2097235557253
474,0.6,4,6,2,62.0,59.0,5.41,5.37,3.34,1515.2029582812488
475,0.55,2,2,6,61.0,61.0,5.32,5.36,3.26,1555.7302629551164
476,0.91,5,5,3,60.2,57.0,6.29,6.34,3.8,4595.305862243691
477,1.2,3,6,3,61.8,56.0,6.75,6.82,4.19,7299.506084716578
478,0.54,5,3,2,61.2,56.0,5.27,5.24,3.21,326.0
479,1.09,2,5,3,61.0,64.0,6.58,6.63,4.03,5674.770958811407
480,0.49,4,3,2,59.9,59.0,5.17,5.12,3.08,326.0
481,0.35,5,4,7,61.7,55.0,4.54,4.57,2.81,1681.2915966580185
482,1.28,4,4,6,62.1,58.0,6.96,6.91,4.31,8875.36423693331
483,0.39,5,2,8,62.3,54.0,4.69,4.71,2.93,1813.4802740450589
484,1.02,2,3,2,63.7,58.0,6.28,6.24,3.99,3964.464738090681
485,1.01,2,6,2,63.7,58.0,6.32,6.36,4.04,4793.208708676054
486,1.0,2,6,3,63.2,57.0,6.36,6.39,4.03,5218.499196067454
487,1.19,4,3,5,62.4,59.0,6.79,6.73,4.22,7177.911796863999
488,1.54,4,3,4,62.1,62.0,7.38,7.31,4.56,9885.039550607351
489,0.57,5,4,6,61.7,56.0,5.3,5.33,3.28,2867.923130571257
490,0.91,5,4,3,62.1,57.0,6.2,6.23,3.86,4192.578389042991
491,2.31,4,2,2,58.8,58.0,8.7,8.64,5.1,16096.207062449903
492,0.6,3,4,3,63.5,59.9,5.28,5.3,3.36,1216.3738328940385
493,0.32,3,3,7,61.2,57.0,4.39,4.42,2.69,913.3108004496678
494,1.0,4,6,4,62.9,58.0,6.36,6.29,3.98,5955.647596203031
495,0.42,5,6,4,62.1,56.0,4.8,4.77,2.97,1294.8051143890702
496,0.23,5,4,8,62.8,55.0,3.93,3.96,2.48,1326.2226365490937
497,0.23,2,7,6,61.8,65.0,3.9,3.93,2.42,780.7124913737825
498,0.5,5,4,3,61.7,57.0,5.06,5.08,3.13,793.3070364560585
499,1.02,2,3,2,58.6,64.0,6.32,6.26,3.68,4194.450232939612
500,0.7,4,7,5,61.2,60.0,5.69,5.71,3.49,4216.417605913757
501,1.23,3,4,2,60.8,59.0,6.88,6.97,4.21,6368.699086662489
502,0.3,3,4,3,61.6,59.0,4.26,4.28,2.63,326.0
503,1.53,3,3,3,63.4,55.0,7.3,7.34,4.64,9303.304371781816
504,0.33,5,4,4,62.3,55.0,4.42,4.47,2.77,326.0
505,0.57,5,7,5,61.1,57.0,5.33,5.37,3.27,3334.129177483471
506,0.42,5,7,3,62.3,57.0,4.8,4.77,2.98,1074.8012176597065
507,0.41,5,4,3,62.2,56.0,4.77,4.75,2.96,326.0
508,2.01,3,2,4,63.8,59.0,7.89,7.85,5.02,14003.141767353507
509,0.31,5,4,6,61.8,54.0,4.36,4.38,2.7,923.0969461592829
510,1.0,1,2,3,67.9,62.0,6.19,6.03,4.15,3430.0230397325718
511,0.31,5,6,3,61.1,55.0,4.36,4.41,2.68,326.0
512,0.76,2,1,5,62.6,61.9,5.7,5.75,3.58,2511.5936346036547
513,0.41,2,6,2,63.5,55.0,4.69,4.73,2.99,326.0
514,1.12,4,4,3,59.8,58.0,6.79,6.76,4.05,5987.716766465981
515,1.08,3,5,2,63.3,59.0,6.48,6.44,4.09,5211.224713802298
516,0.71,5,2,6,60.7,57.0,5.76,5.8,3.51,3389.1545394404634
517,0.7,5,6,3,61.9,55.0,5.74,5.77,3.56,3042.4037414157224
518,0.9,4,1,6,62.5,61.0,6.15,6.08,3.82,4400.459515736606
519,0.33,2,5,4,63.2,56.0,4.39,4.41,2.78,326.0
520,2.45,5,5,2,62.0,55.0,8.67,8.64,5.36,18532.75843064977
521,0.65,5,4,5,60.6,60.0,5.58,5.61,3.39,2973.610488988969
522,1.0,3,7,2,63.7,55.0,6.32,6.37,4.04,5207.31357327701
523,1.02,3,6,3,63.1,61.0,6.42,6.35,4.03,5403.73234170656
524,1.01,5,5,2,60.8,55.0,6.52,6.48,3.95,4973.836949943023
525,0.8,2,4,3,63.9,57.0,5.84,5.81,3.72,2808.131115209146
526,0.42,5,6,4,62.0,55.0,4.82,4.8,2.98,1312.0750298060518
527,0.44,4,5,2,62.8,60.0,4.86,4.82,3.04,326.0
528,0.76,5,6,5,60.5,56.0,5.94,5.99,3.61,4606.805771195288
529,0.3,3,7,5,63.5,55.0,4.24,4.29,2.71,982.521544253161
530,0.75,4,6,4,59.9,61.0,5.97,5.91,3.56,3768.624353693682
531,0.31,5,5,4,61.6,56.0,4.39,4.35,2.69,326.0
532,1.47,4,2,2,61.6,59.0,7.29,7.32,4.5,8006.692580183443
533,1.12,4,2,5,59.6,58.0,6.82,6.77,4.05,6332.716697010124
534,0.3,5,4,5,62.3,56.0,4.32,4.29,2.68,326.0
535,0.23,3,3,8,63.9,55.0,3.89,3.9,2.49,706.8271254441042
536,0.71,3,3,3,63.1,56.0,5.62,5.69,3.57,1920.3149422867782
537,1.01,4,4,2,61.1,58.0,6.39,6.37,3.9,4540.34984527788
538,0.26,2,6,8,59.6,61.0,4.13,4.16,2.47,1867.6859899097772
539,1.23,4,4,6,59.6,59.0,6.98,6.95,4.15,8500.861653021879
540,0.75,3,6,3,63.4,57.0,5.77,5.75,3.65,3137.691082203937
541,1.11,5,4,4,62.2,55.0,6.67,6.61,4.13,6483.3429048550115
542,0.55,3,1,4,62.9,54.0,5.23,5.29,3.31,456.4985981564296
543,0.91,4,4,5,62.2,58.0,6.22,6.12,3.85,5018.1065486593925
544,1.02,3,3,2,63.5,58.0,6.34,6.38,4.04,4051.2828961298997
545,2.2,3,3,2,63.3,57.0,8.28,8.17,5.21,15126.911004457794
546,0.33,5,6,3,59.6,57.0,4.49,4.53,2.69,326.0
547,0.3,4,7,3,62.5,59.0,4.26,4.22,2.65,326.0
548,1.0,1,3,2,69.5,55.0,6.17,6.1,4.26,3322.7170700072156
549,1.0,1,4,2,68.3,54.0,6.21,6.12,4.2,3735.975423828051
550,0.64,5,7,7,61.8,54.0,5.54,5.56,3.43,4927.96361029025
551,1.05,3,6,2,62.2,59.0,6.44,6.51,4.03,5339.235561916314
552,1.53,4,3,4,62.7,56.0,7.39,7.31,4.61,9875.036406293477
553,0.42,5,6,4,60.9,57.0,4.85,4.87,2.96,1325.2745248526376
554,0.59,3,4,3,59.3,58.0,5.45,5.51,3.25,1357.9793218995233
555,0.42,3,2,3,61.2,60.0,4.78,4.82,2.94,326.0
556,1.01,2,2,2,62.6,59.0,6.24,6.35,3.94,3636.9138531649364
557,0.34,5,6,5,62.1,56.0,4.48,4.5,2.79,1211.2642749338747
558,0.3,4,6,4,60.7,59.0,4.3,4.33,2.62,352.07533104363756
559,0.31,5,3,7,62.2,56.0,4.34,4.37,2.71,1033.0818234577725
560,0.74,5,4,4,61.3,55.0,5.82,5.89,3.59,3309.071883249795
561,1.0,4,5,2,60.2,62.0,6.53,6.45,3.91,4603.037357169745
562,0.91,3,3,3,62.7,56.0,6.14,6.18,3.86,3657.888611062004
563,0.4,5,3,8,61.9,55.0,4.76,4.77,2.95,2190.277472567434
564,0.6,3,7,4,63.1,54.0,5.41,5.33,3.39,2757.801682486564
565,0.82,5,6,2,62.6,55.0,5.94,5.98,3.73,3604.45976284401
566,1.0,4,6,5,61.4,58.0,6.44,6.42,3.95,6512.149864530867
567,0.3,3,4,7,63.4,56.0,4.31,4.27,2.72,933.7409397319173
568,0.72,4,6,3,59.5,59.0,5.87,5.83,3.48,3117.0437122238673
569,0.72,4,1,3,62.0,58.0,5.74,5.77,3.57,1435.8671555015992
570,1.0,5,2,3,59.8,57.0,6.44,6.5,3.87,4499.60023975826
571,1.57,3,3,5,62.8,60.0,7.36,7.44,4.65,10603.673595113283
572,0.32,5,7,4,61.9,55.0,4.44,4.41,2.74,894.1429754098913
573,0.71,5,5,2,61.4,55.0,5.76,5.78,3.54,2350.302895749629
574,0.31,3,3,5,61.4,61.0,4.33,4.36,2.67,326.0
575,0.7,5,3,2,62.1,55.0,5.69,5.72,3.54,1599.5550541548805
576,1.29,3,1,2,63.5,57.0,6.89,6.87,4.37,5863.284758516417
577,0.32,5,5,4,62.3,56.0,4.4,4.37,2.73,326.0
578,0.32,4,4,5,62.8,59.0,4.37,4.33,2.73,326.0
579,1.21,3,4,2,62.8,60.0,6.7,6.77,4.23,6116.720318946537
580,1.01,4,5,4,60.4,59.0,6.52,6.46,3.92,5782.799404974327
581,0.3,4,6,4,59.2,59.0,4.37,4.41,2.6,414.83597697962387
582,0.83,5,3,2,62.3,54.0,6.04,6.07,3.77,2707.191909699026
583,0.34,5,4,4,62.1,55.0,4.46,4.49,2.78,326.0
584,0.89,3,2,4,63.1,55.0,6.09,6.17,3.87,3657.031488842834
585,0.31,5,5,6,61.7,55.0,4.33,4.36,2.68,1254.4699189470555
586,1.53,4,1,5,60.1,59.0,7.51,7.47,4.5,9764.214037234658
587,0.7,4,5,4,59.4,61.0,5.83,5.79,3.45,3069.6520490449084
588,0.81,5,2,4,62.4,54.8,5.98,6.01,3.75,3192.0979596618763
589,0.9,4,1,3,62.8,59.0,6.13,6.03,3.82,2942.7734685787595
590,1.24,3,1,2,63.3,60.0,6.83,6.75,4.29,5313.490798389892
591,0.72,4,3,3,62.7,59.0,5.73,5.69,3.58,2005.1101505176646
592,0.35,4,3,2,62.0,58.0,4.47,4.5,2.78,326.0
593,1.07,5,1,4,61.6,56.0,6.59,6.55,4.04,5176.643343245715
594,1.19,3,3,3,60.8,59.0,6.84,6.87,4.17,6148.110712791253
595,1.0,3,7,2,63.5,59.0,6.35,6.32,4.02,5091.559257061457
596,0.43,4,5,3,61.3,60.0,4.86,4.83,2.97,368.2241711380839
597,0.57,5,3,5,61.0,57.0,5.37,5.34,3.26,2014.0627687505216
598,0.8,5,2,5,61.9,54.1,5.92,5.98,3.69,3697.111031886493
599,0.36,4,5,3,60.2,58.0,4.6,4.63,2.78,326.0
600,0.9,4,5,2,60.5,57.0,6.23,6.2,3.76,3891.8331744921184
601,1.0,2,5,2,63.4,60.0,6.28,6.33,4.0,4369.861274215486
602,1.5,4,3,2,62.1,59.0,7.28,7.24,4.51,8618.415699361378
603,1.03,2,6,5,63.3,59.0,6.4,6.45,4.07,6448.191135303114
604,0.55,4,4,4,59.6,59.0,5.36,5.32,3.18,1572.2089526791112
605,0.96,5,5,1,60.7,55.0,6.41,6.37,3.88,4037.8071043883583
606,0.4,5,6,6,61.6,56.0,4.73,4.78,2.93,2183.8855773775012
607,1.07,5,4,3,60.2,57.0,6.7,6.59,4.0,5637.8515395653485
608,0.39,3,6,4,60.0,56.0,4.76,4.81,2.87,940.2147021822059
609,0.32,3,4,2,62.4,59.0,4.35,4.4,2.73,326.0
610,0.33,4,3,5,62.1,59.0,4.43,4.46,2.76,326.0
611,0.8,5,5,3,62.4,57.0,5.9,5.87,3.67,3563.6342621207987
612,1.18,3,3,3,60.1,59.0,6.83,6.88,4.11,6107.827580845751
613,1.1,5,4,5,62.0,58.0,6.59,6.64,4.1,6886.401257467209
614,2.11,5,1,5,61.8,56.2,8.2,8.23,5.07,15471.678199466092
615,1.07,3,4,2,62.9,59.0,6.51,6.58,4.12,4790.194655513225
616,0.31,5,5,8,61.2,57.0,4.35,4.38,2.67,2227.049986414491
617,0.32,5,7,2,59.5,57.0,4.47,4.5,2.67,326.0
618,0.9,4,5,2,62.3,57.0,6.18,6.15,3.84,3786.443852571937
619,1.22,4,4,3,61.2,60.0,6.82,6.75,4.15,6870.382130946579
620,1.02,4,3,3,59.2,58.0,6.6,6.57,3.9,4800.836889016661
621,1.0,4,2,4,61.6,59.0,6.47,6.39,3.96,4649.470809045016
622,1.35,2,2,2,57.9,60.0,7.33,7.29,4.23,6717.556070498096
623,0.33,4,6,3,59.6,60.0,4.51,4.48,2.68,326.0
624,1.1,4,3,3,63.0,58.0,6.6,6.55,4.14,5348.265416538068
625,0.23,3,5,6,59.6,57.0,3.98,4.0,2.38,574.251060355889
626,1.2,5,6,2,62.5,55.0,6.77,6.84,4.25,6990.2697980947005
627,1.01,5,5,5,62.5,54.0,6.46,6.43,4.03,6412.95228744974
628,1.2,3,3,2,62.1,59.0,6.75,6.8,4.21,5726.092500985946
629,0.31,4,5,4,59.0,59.0,4.44,4.47,2.63,326.0
630,0.36,5,6,5,61.4,56.0,4.59,4.63,2.83,1389.6535605323634
631,1.21,3,1,5,59.3,57.0,6.98,7.04,4.16,6774.6631017587115
632,0.31,2,7,2,63.6,54.0,4.34,4.31,2.75,326.0
633,2.02,5,3,3,62.0,56.0,8.06,8.13,5.02,14257.327001637928
634,0.31,5,3,2,61.3,55.0,4.35,4.38,2.67,326.0
635,0.71,5,2,3,62.0,54.0,5.72,5.75,3.55,1893.252296504606
636,2.08,3,3,2,63.4,59.0,8.06,8.0,5.09,13965.081890503261
637,0.36,5,5,3,60.1,56.0,4.67,4.62,2.79,326.0
638,0.27,5,2,5,61.9,55.0,4.16,4.18,2.58,326.0
639,1.5,3,5,6,63.8,59.0,7.17,7.25,4.6,11103.636042045495
640,0.31,5,2,4,61.6,57.0,4.36,4.4,2.7,326.0
641,1.22,4,1,2,62.2,60.0,6.89,6.77,4.25,5256.009573710211
642,2.01,5,1,3,62.1,56.0,8.08,8.03,5.0,13474.941520529384
643,0.9,5,5,4,60.5,54.0,6.22,6.17,3.75,5099.418675949451
644,1.21,4,6,2,61.9,60.0,6.78,6.73,4.18,6885.325307424906
645,0.9,3,7,2,60.3,63.0,6.22,6.12,3.72,4284.5789103236175
646,1.55,5,4,2,60.7,55.0,7.54,7.51,4.57,9596.293363665005
647,0.73,4,1,3,58.2,59.0,5.99,5.91,3.46,1612.1758054949712
648,0.31,5,4,8,61.8,54.0,4.36,4.38,2.7,1924.1229325783825
649,0.2,4,6,4,61.1,59.0,3.81,3.78,2.32,326.0
650,0.71,5,3,3,62.7,55.0,5.66,5.7,3.56,2184.5383241273203
651,0.32,4,1,3,62.2,59.0,4.41,4.37,2.73,326.0
652,0.9,4,4,4,61.5,60.0,6.16,6.13,3.78,4469.489325940693
653,0.5,2,1,4,63.2,60.0,5.01,5.06,3.18,326.0
654,1.01,3,4,3,62.0,63.0,6.34,6.25,3.9,4757.472955702438
655,1.0,4,6,3,60.7,59.0,6.41,6.38,3.88,5568.713175559196
656,0.37,5,5,4,60.6,56.0,4.63,4.64,2.81,704.1426545181689
657,0.52,2,6,4,58.3,61.0,5.26,5.31,3.08,1798.0966269403357
658,1.51,2,2,3,63.9,63.0,7.2,7.17,4.59,8479.207739050156
659,2.09,4,3,2,61.0,60.0,8.28,8.19,5.02,14175.571067274592
660,0.7,2,5,3,63.8,60.0,5.63,5.6,3.58,2165.3457365923628
661,0.71,4,7,7,59.2,59.0,5.88,5.84,3.47,5350.424261394521
662,0.35,5,5,4,61.4,54.0,4.58,4.54,2.8,517.1209416075512
663,0.35,4,6,4,60.9,59.0,4.54,4.56,2.77,666.7034388912552
664,0.51,3,4,3,62.7,59.0,5.07,5.13,3.2,518.5359049246736
665,0.74,5,5,5,61.9,54.0,5.78,5.82,3.59,4143.110200566718
666,1.04,4,1,2,62.0,59.0,6.49,6.47,4.02,3707.4973188093527
667,0.34,4,3,5,61.4,59.0,4.53,4.5,2.77,326.0
668,0.34,5,4,8,61.3,56.0,4.52,4.55,2.78,2098.076391396673
669,0.5,3,7,3,61.0,61.0,5.08,5.11,3.11,1458.1618559438773
670,1.1,5,5,4,61.4,56.0,6.68,6.64,4.09,6730.54450250529
671,0.73,5,7,4,61.4,56.0,5.81,5.78,3.56,4142.196435571528
672,0.5,5,6,2,62.8,55.0,5.08,5.05,3.18,882.0965804245011
673,0.77,5,7,3,62.3,56.0,5.84,5.87,3.65,3974.047128583757
674,0.41,4,7,5,60.6,59.0,4.84,4.8,2.92,1900.489810052504
675,1.01,4,6,4,62.5,58.0,6.44,6.4,4.01,6028.105151811744
676,0.72,5,5,2,62.4,55.0,5.72,5.76,3.58,2410.691044117396
677,1.51,4,5,2,59.9,58.0,7.53,7.46,4.49,9363.879456331097
678,0.53,3,5,5,60.6,57.0,5.21,5.25,3.17,2161.5127599444913
679,1.07,3,3,3,60.4,58.0,6.67,6.73,4.05,5061.882419346595
680,0.72,5,7,4,62.6,58.0,5.7,5.73,3.58,3979.9804496024562
681,1.04,2,4,5,63.8,57.0,6.43,6.4,4.09,5892.927306332793
682,0.9,3,5,2,61.1,54.0,6.27,6.29,3.84,3766.8812151418433
683,0.5,5,1,4,61.6,56.0,5.08,5.14,3.15,342.69657038247897
684,0.4,3,1,8,62.7,60.0,4.64,4.7,2.93,1212.6614813772856
685,0.35,5,5,4,62.5,57.0,4.5,4.53,2.82,419.60995976494496
686,0.73,3,2,6,62.3,58.0,5.75,5.78,3.59,3214.707090247008
687,1.02,3,7,3,63.3,60.0,6.33,6.38,4.02,5817.350616254166
688,0.97,5,3,4,62.9,56.0,6.35,6.31,3.98,4845.123220078582
689,0.38,5,3,3,62.0,54.0,4.66,4.72,2.91,326.0
690,0.4,5,4,7,60.2,60.0,4.78,4.82,2.89,2005.505334776877
691,1.5,4,5,5,62.2,60.0,7.3,7.27,4.53,10714.688464753955
692,0.41,4,1,7,62.2,59.0,4.75,4.71,2.94,909.7073389606412
693,1.0,2,4,6,61.6,60.0,6.34,6.38,3.92,6145.451579444843
694,0.75,3,7,2,63.6,58.0,5.71,5.76,3.65,2971.195514146548
695,1.2,5,4,5,62.0,57.0,6.81,6.78,4.21,7797.81135674425
696,0.3,5,5,8,62.1,54.0,4.32,4.35,2.69,2149.6959708284835
697,0.85,5,6,4,59.3,57.0,6.19,6.22,3.68,4932.51245400063
698,0.38,3,6,4,60.3,58.0,4.67,4.72,2.83,833.4610502119799
699,0.43,5,2,7,63.0,56.0,4.86,4.83,3.05,1486.0851639919454
700,0.75,4,6,4,62.1,57.0,5.9,5.79,3.63,3750.8067852130507
